Product Name,URL,Customer Rating,review,Sentiment
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2405,4.9 out of 2119,Lavender is my go to for everything. I diffuse it often and it smells so good while calming me down.,Positive
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2409,4.9 out of 2123,I add a few drops of this to my diffuser at night. Lavender is so calming and grounding. Helps to shut down my brain to get a restful nights sleep!,Positive
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2410,4.9 out of 2124,"I use a few drops of Lavender in my face serum, and I love to diffuse it alone or mixed with a little lemon. The aroma is so calm and peaceful.",Positive
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2412,4.9 out of 2126,Love using lavendar in the bath with some empsome salt and using in the diffuser. Great way to relax.,Positive
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2413,4.9 out of 2127,Always love the way lavender smells--use in my diffuser daily--so calming and invigorating at the same time!,Positive
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2414,4.9 out of 2128,"This oil is always in our house because it does everything! We use it in calming diffuser blends, for itchy skin, in epsom salt baths, etc",Positive
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2416,4.9 out of 2130,I loooove lavadin so much. Ita strong balanced and really helps with anxiety and getting kiddos off to bed! Defi itely consider a subscription!,Positive
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2418,4.9 out of 2132,This oil is a staple in my house. It has such soothing and relaxing properties and is amazing for your skin especially after a full day in the sun :),Positive
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2419,4.9 out of 2133,This is a staple in our home. Not only is it great diffused for a calming scent but is also amazing topically to take away the itch from bug bites.,Positive
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2420,4.9 out of 2134,I love using Lavendar with Eucalyptus. It makes me feel like I'm in a spa waiting for my treatment. So relaxing!!!,Positive
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2426,4.9 out of 2140,"Lavender is a must have essential oil for me. I'm using it often right now to calm, as well as keep seasonal threats at bay. Such a beautiful scent.",Positive
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2428,4.9 out of 2142,I love my lavender it's great for skin with carrier oil vitamin E helps small wrinkles great for diffusing to calm,Positive
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2431,4.9 out of 2145,A classic and perfect for DIY. Mix with real lavender buds and dry rice and sew in a cotton sack for a relaxing time.,Positive
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2432,4.9 out of 2146,I use this for everything. I'm amazed at how well it relaxes me. I can get very anxious and it calms my mood and a great sleep aid!,Positive
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2433,4.9 out of 2147,I love lavender and this is my first one from plant therapy and it did not disappoint. I use it for relaxing.,Positive
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2438,4.9 out of 2152,Lavender is such a versatile oil. It is good for so many things and I have had a lot of luck using it to aid in calming and helping me sleep.,Positive
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2441,4.9 out of 2155,This is one of my children s favourite relaxing oils. They love it diffused during bedtime. We also love to use it mixed with body wash in the bath.,Positive
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2443,4.9 out of 2157,"The smell is ok for me and good to use for a lot of stuff, headache, relaxing, skin except for sleep (I can't use Lavender for sleep, too bad).",Positive
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2445,4.9 out of 2159,Smells great! I like to diffuse it at night before bed to help me relax. I also like to mix it with the Sensual Synergy blend.,Positive
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2446,4.9 out of 2160,I have this oil in basically every room of my house. it's relaxing after work and soothing when I go to bed. A must have!,Positive
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2449,4.9 out of 2163,I love this calming smell and i diffuse it constantly so having this big bottle on hand is NECESSARY!,Positive
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2454,4.9 out of 2168,This is one of my favorites for anxiety. It is a must have for any set. I use this often on my necklace.,Positive
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2456,4.9 out of 2170,This is the best lavender essential oil I have ever smelled. it's very relaxing and has a really pretty smell.,Positive
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2457,4.9 out of 2171,"I always have lavender essential oil on hand. It is great for cleaning blends, sleep blends and is just an overall calming scent.",Positive
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2458,4.9 out of 2172,I love it. I combined it with vetiver and I love the combo for anxiety and going to sleep. I use it everyday. 100% recommend!,Positive
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2459,4.9 out of 2173,I love it. I combined it with vetiver and I love the combo for anxiety and going to sleep. I use it everyday. 100% recommend!,Positive
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2466,4.9 out of 2180,"I love carrying a premise roller of lavender in my diaper bag. I use it for calming, cuts, bruises, and to boost my mood",Positive
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2470,4.9 out of 2184,I absolutely love this! It's perfect for on the go. It smells just like lavender and has a calming effect. I also like that it is kid safe.,Positive
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2477,4.9 out of 2191,"I have to have lavender oil at home. I use it for my DYI fabric sprays, for headaches and for relaxing baths.",Neutral
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2482,4.9 out of 2196,This oil is a MUST HAVE in our house! We love this oil at bedtime to help calm down and settle for the night.,Positive
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2487,4.9 out of 2201,Love this lavender it works so well in the diffuser at night for a relaxing aroma i am so happy to sleep thru the night again!,Positive
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2488,4.9 out of 2202,Love Lavender! Diffuse it quite frequently with Egyptian Geranium for sleeping at night. Love this scent - beautiful and relaxing!,Positive
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2494,4.9 out of 2208,I love this oil! It's great for relaxation. It soothes sunburns! It is one of my favorites and I can't live without it!,Positive
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2495,4.9 out of 2209,I am not a fan in general of lavender but the Plant Therapy brand is very pure smelling. My kids love it and it calms them so that's a good thing.,Positive
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2502,4.9 out of 2216,I find this to be so relaxing in the evenings when I'm trying to go to sleep. It has helped with the insomnia I get sometimes.,Positive
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2508,4.9 out of 2222,This truly is the most essential of all the oils! I always have some with me- I keep a small bottle in my purse. Great for instant calm!,Positive
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2512,4.9 out of 2226,I use lavender almost every night for sleep!! Its so calming and smells amazing!! I love to make sugar scrubs with lavender:),Positive
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2513,4.9 out of 2227,A very relaxing EO after a long day at work. Diffuse it a few hours before sleep and you will all relaxed in no time. Pleasant smelling.,Positive
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2514,4.9 out of 2228,My kids love it and so do my wife and I! Perfect for bedtime as well as rest time during the day when we just need to relax.,Positive
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2515,4.9 out of 2229,Love Lavendar. It helps me relax and most recently helped my son when he had an anxiety attack. Amazing oil!,Positive
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2517,4.9 out of 2231,I love the calming scent of lavender especially in this roll-on. Keep it right in my nightstand for those nights when I can't fall asleep.,Positive
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2519,4.9 out of 2233,Such a bargain for the 100ml. Now I can diffuse and relax in the evenings without worrying about running out. Pure and amazing!,Positive
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2527,4.9 out of 2241,I love using this on myself and my kids in a roller bottle before bedtime. It helps us all relax and I know I sleep deeper.,Positive
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2528,4.9 out of 2242,Love this oil! We use it for everything! Its great for cuts burns red skin shiny hair relaxation calming the kiddo before bed etc.,Positive
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2529,4.9 out of 2243,"Lavender is the perfect addition to so many diffuser and roller ball blends. I love the scent of the Plant Therapy lavender, it is so relaxing.",Positive
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2534,4.9 out of 2248,"Lavender is a must-have oil. Great to diffuse alone for relaxation, add to other oils, or use in a roller",Positive
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2536,4.9 out of 2250,"I love this oil! I use it to relax at night and also as a massage oil, diluted of course. Great price!",Positive
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2540,4.9 out of 2254,I LOVE my lavender oil! It mixes so well with so many oils and it instantly makes me feel less stressed,Positive
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2543,4.9 out of 2257,I roll this oil on before bed every night and it helps so much. So relaxing and such an amazing scent!,Positive
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2547,4.9 out of 2261,There is nothing bad to say about this oil. It does exactly what it is supposed to do. Great for relaxation.,Positive
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2553,4.9 out of 2267,"Lavender is the perfect addition to so many diffuser and roller ball blends. I love the scent of the Plant Therapy lavender, it is so relaxing.",Positive
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2555,4.9 out of 2269,"Love the lavender roll on, I use it nightly on my pulse points before going to bed. The scent is very relaxing.",Positive
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2557,4.9 out of 2271,this is a nice relaxing oil. it also blends nicely with eucalyptus and peppermint for sinus congestion.,Positive
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2562,4.9 out of 2276,"Diffusing lavender is so very relaxing, smells exactly like my lavender I grow in my yard. Top notch, high quality, pure and a great price.",Positive
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2564,4.9 out of 2278,All time favorite oil in our house. Great scent and so versatile to mix with other oils to make a relaxing blend.,Positive
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2568,4.9 out of 2282,I use lavender almost daily. Wonderful scent and so relaxing. The pre-diluted roll-in is so handy to have on the go.,Positive
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2570,4.9 out of 2284,This is one of my children s favourite relaxing oils. They love it diffused during bedtime. We also love to use it mixed with body wash in the bath.,Positive
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2571,4.9 out of 2285,"Has always been my favorite oil aroma! To me, the benefits of this is calming and to help me relax before bed.",Positive
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2573,4.9 out of 2287,I use this stuff for almost everything! Need sleep? Lavender! Stressed out? Lavender! Someone crapped in the bathroom? Lavender!,Neutral
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2574,4.9 out of 2288,I love using lavender for all my oil blends and for baths. Very relaxing. Also helps me with sleep better.,Positive
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2579,4.9 out of 2293,"Diffusing lavender is so very relaxing, smells exactly like my lavender I grow in my yard. Top notch, high quality, pure and a great price.",Positive
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2581,4.9 out of 2295,We love the lavender and always keep it on hand. We use it in rollers and diffusers. It smells amazing is calming and helps promote great sleep!,Positive
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2583,4.9 out of 2297,All time favorite oil in our house. Great scent and so versatile to mix with other oils to make a relaxing blend.,Positive
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2588,4.9 out of 2302,I love the smell! it's so calming and inviting. I also mix with lemon and eucalyptus dives to help with allergies.,Positive
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2591,4.9 out of 2305,This is one of my favorites for anxiety. It is a must have for any set. I use this often on my necklace.,Positive
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2594,4.9 out of 2308,I love this calming smell and i diffuse it constantly so having this big bottle on hand is NECESSARY!,Positive
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2595,4.9 out of 2309,This is the best lavender essential oil I have ever smelled. it's very relaxing and has a really pretty smell.,Positive
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2596,4.9 out of 2310,"I always have lavender essential oil on hand. It is great for cleaning blends, sleep blends and is just an overall calming scent.",Positive
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2601,4.9 out of 2315,Love this roll on. Lavender is such a calming oil and the roll on is convenient and can use it whenever wherever.,Positive
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2607,4.9 out of 2321,Lavender is one of my top 10 oils. Smells great calming and I put a couple drops in my mascara tubes when they are new to keep my eyelashes healthy.,Positive
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2610,4.9 out of 2324,The Lavender Essential Oil smells very nice. It works well for when i am stressed out I can just smell it and I start relaxing .,Positive
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2631,4.9 out of 2345,I love using lavender from everything to bruises to relaxing! A wonderful quality product in a nice size at a reasonable price.,Positive
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2632,4.9 out of 2346,Really really love the scent and it is so relaxing and soothing. Will definitely repeat order. Can 100ml deliver to Malaysia?,Positive
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2634,4.9 out of 2348,Love the smell and I mix it with other oils for my daily moisturizing. Have also used it in meditation to relax and reclaim my sanity.,Positive
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2637,4.9 out of 2351,Love the gentle soft scent. Blends well with mandarin for a relaxing scent for roll on and diffusing.,Positive
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2641,4.9 out of 2355,"I got this for my son that loves lavender in his diffuser at night. It smells great, and is very relaxing.",Positive
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2642,4.9 out of 2356,A really good quality oil at a fair price. I love lavender oil for diffusing as it gives an overall relaxing atmosphere in my home. Lovely scent.,Positive
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2643,4.9 out of 2357,I love the smell! it's so calming and inviting. I also mix with lemon and eucalyptus dives to help with allergies.,Positive
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2649,4.9 out of 2363,I love this lavender! It smells amazing. I diffuse it at night to relax and sleep well. It mixes well with so many other oils as well.,Positive
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2650,4.9 out of 2364,"Lavender is the perfect addition to so many diffuser and roller ball blends. I love the scent of the Plant Therapy lavender, it is so relaxing.",Positive
