Product Name,URL,Customer Rating,review
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2422,4.9 out of 2136,There s so many uses for lavender it's a daily staple essential oil in my household. Pairs great with lemon!
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2423,4.9 out of 2137,Got as a present snd loving it and ordered Another bottle Its a good quality oil from pt Many uses versatile oil to have . Smells fantastic too.
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2424,4.9 out of 2138,I tried your lavender and it gave me a migraine where as another company I used their lavender and it didn't.
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2425,4.9 out of 2139,Like most lavender oil is a favorite! I most often use this oil in the dryer by placing it on wood dryer balls. My laundry always smells wonderful!
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2426,4.9 out of 2140,"Lavender is a must have essential oil for me. I'm using it often right now to calm, as well as keep seasonal threats at bay. Such a beautiful scent."
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2427,4.9 out of 2141,I've used other brands' Lavender out of convenience and honestly nothing compares to PT's Lavender! So rich and soothing
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2428,4.9 out of 2142,I love my lavender it's great for skin with carrier oil vitamin E helps small wrinkles great for diffusing to calm
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2429,4.9 out of 2143,I am accident prone in the kitchen. I always have a bottle near by for my burns. It's my magic eraser haha. I love how versatile it is.
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2430,4.9 out of 2144,I use this brand several times a week in the bathtub in the evening or diffusing it in my bedroom . Great smell !
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2431,4.9 out of 2145,A classic and perfect for DIY. Mix with real lavender buds and dry rice and sew in a cotton sack for a relaxing time.
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2432,4.9 out of 2146,I use this for everything. I'm amazed at how well it relaxes me. I can get very anxious and it calms my mood and a great sleep aid!
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2433,4.9 out of 2147,I love lavender and this is my first one from plant therapy and it did not disappoint. I use it for relaxing.
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2434,4.9 out of 2148,I am so glad to buy from plant therapy. This lavender saves us at bedtime and I am glad to have a good price for this. We love plant therapy
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2435,4.9 out of 2149,"I love PT's lavender. My husband who isn't a fan of lavender, has started to really enjoy the scent and uses it at nighttime"
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2436,4.9 out of 2150,"other essential oils may come and go in my cabinet, but lavender is always a staple - so many uses and always a beautiful scent"
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2437,4.9 out of 2151,My most used oil. it's on my shampoo my oil cleanser and body wash. I've stocked up during CAM and im very happy with all my purchase.
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2438,4.9 out of 2152,Lavender is such a versatile oil. It is good for so many things and I have had a lot of luck using it to aid in calming and helping me sleep.
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2439,4.9 out of 2153,Lavender is not one of my favorites but I frequently blend it with lemon in homemade hand soap and hair conditioner. I kids like it.
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2440,4.9 out of 2154,"During this CoVid virus reality, I diffuse it day and night! Always grateful for Plant Therapy's pure oils and prices!"
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2441,4.9 out of 2155,This is one of my children s favourite relaxing oils. They love it diffused during bedtime. We also love to use it mixed with body wash in the bath.
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2442,4.9 out of 2156,I love this lavender! I often combine 3 drops lavender with 1 drop vetiver to help me go to sleep at night. Amazing quality!
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2443,4.9 out of 2157,"The smell is ok for me and good to use for a lot of stuff, headache, relaxing, skin except for sleep (I can't use Lavender for sleep, too bad)."
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2444,4.9 out of 2158,Perfect essential oil! I love to make it in a roller for my two girls. I usually roll it on them before bed and they sleep great.
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2445,4.9 out of 2159,Smells great! I like to diffuse it at night before bed to help me relax. I also like to mix it with the Sensual Synergy blend.
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2446,4.9 out of 2160,I have this oil in basically every room of my house. it's relaxing after work and soothing when I go to bed. A must have!
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2447,4.9 out of 2161,Love this scent and use it in my diffuser and cleaning products. Great for everyone especially if you are just getting into essential oils.
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2448,4.9 out of 2162,Of all the Lavender oils I have tried this one has the best aroma by far! I ordered a bigger bottle so I don't run out again:)
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2449,4.9 out of 2163,I love this calming smell and i diffuse it constantly so having this big bottle on hand is NECESSARY!
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2450,4.9 out of 2164,"Love this oil, classic oil that I like to keep on hand. Tend to use it in my laundry to add an extra dose of freshness!"
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2451,4.9 out of 2165,My wife makes all the blends for the family and this is an essential. Thank you for an excellent product. We buy the largest bottle PT offers.
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2452,4.9 out of 2166,Another must have in my oil stock. I like to add a few drops to my bathwater and diffuse before bedtime.
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2453,4.9 out of 2167,I love lavender! I use it daily. The 30 ml bottle can't be found through doterra or young living so this is perfect for me!
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2454,4.9 out of 2168,This is one of my favorites for anxiety. It is a must have for any set. I use this often on my necklace.
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2455,4.9 out of 2169,"We go through a lot of lavender in our house. I bought the 100ml, so if like me you go through it quickly it is worth getting the bigger bottle."
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2456,4.9 out of 2170,This is the best lavender essential oil I have ever smelled. it's very relaxing and has a really pretty smell.
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2457,4.9 out of 2171,"I always have lavender essential oil on hand. It is great for cleaning blends, sleep blends and is just an overall calming scent."
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2458,4.9 out of 2172,I love it. I combined it with vetiver and I love the combo for anxiety and going to sleep. I use it everyday. 100% recommend!
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2459,4.9 out of 2173,I love it. I combined it with vetiver and I love the combo for anxiety and going to sleep. I use it everyday. 100% recommend!
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2460,4.9 out of 2174,I mean everybody has to have this one ...so many uses blends with almost everything and one of the cheapest oils that you get the most uses out of.
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2461,4.9 out of 2175,I really like this lavender much better than most. It is not overpowering but very fresh and pleasant. I am looking forward to using it.
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2462,4.9 out of 2176,This one is a must have in a larger size since I use it all the time. Smells so good and a little goes a long way.
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2463,4.9 out of 2177,I use it in my diffuser and my conditioner I use it so much that I have to keep a big bottle around.
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2464,4.9 out of 2178,"Who wouldn't want the smell and the many benefits of lavander oil? It soothes skin, heals emotionally as well."
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2465,4.9 out of 2179,I'm not a huge lavender fan on its own but it mixes so well with so many things!! We use it every single night with Bergamot to sleep.
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2466,4.9 out of 2180,"I love carrying a premise roller of lavender in my diaper bag. I use it for calming, cuts, bruises, and to boost my mood"
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2467,4.9 out of 2181,Not a big fan of lavender for myself since it tends to give me a headache but I use it for my kids. They love it. Smells great
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2468,4.9 out of 2182,Lavender mixed with anything works great to help lull me in to a deep sleep. I especially love it with Spikenard. Wish PT would bring that back.
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2469,4.9 out of 2183,I love the smell of Lavandin I plan to use it in making spray on perfume add it to hand lotion and put it in my diffuser.
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2470,4.9 out of 2184,I absolutely love this! It's perfect for on the go. It smells just like lavender and has a calming effect. I also like that it is kid safe.
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2471,4.9 out of 2185,"This is an essential oil for diffusing in the evening. Perfect to go to sleep to. I love to mix it with clary sage, or vanilla."
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2472,4.9 out of 2186,I use this oil often in my diffuser. I'm not a fan of lavender scented products but I truly love this oil.
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2473,4.9 out of 2187,I've ordered their lavender essential oil and it was a pleasure dealing with them. Took very good care of me.
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2474,4.9 out of 2188,We use this so much! It's definitely a fav. Try blending with Vetiver for a lovely nighttime diffuser blend!
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2475,4.9 out of 2189,If you want a lavender that's musky then this is the product for you. If you want a sweet smell try another scent.
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2476,4.9 out of 2190,My children love this roll on. I use it most often when the kids have a bug bite or fire ant bit. I also use it at bedtime.
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2477,4.9 out of 2191,"I have to have lavender oil at home. I use it for my DYI fabric sprays, for headaches and for relaxing baths."
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2478,4.9 out of 2192,Lavender is a little flowery for me. I tend to notice I smell it first when I get blends but it is growing on me! It is better once I dilute it.
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2479,4.9 out of 2193,Lavender essential oil is one of the most universal healing oils on the market. I trust the quality of Plant Therapy products
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2480,4.9 out of 2194,I really enjoy this essential oil. It is strong and potent and exactly what I wanted! Highly recommend!
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2481,4.9 out of 2195,"Lavender is one of the best essential oils. It's my husband's favorite, and I like to mix it with some rosemary in my shampoo."
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2482,4.9 out of 2196,This oil is a MUST HAVE in our house! We love this oil at bedtime to help calm down and settle for the night.
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2483,4.9 out of 2197,Lavendar has so many uses. it's a must have. I like to mix it with lemon and use it in my car diffuser.
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2484,4.9 out of 2198,Love this lavender for everything from diffusing to adding to my face oil. A must for the collection!
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2485,4.9 out of 2199,I just received this essential oil last week and already used it to scent some candles and make a roll-on. Great scent great price fast delivery.
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2486,4.9 out of 2200,Not as good as doterra lavender but it works well. I use it in my bath as well as my diffuser and I enjoy it.
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2487,4.9 out of 2201,Love this lavender it works so well in the diffuser at night for a relaxing aroma i am so happy to sleep thru the night again!
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2488,4.9 out of 2202,Love Lavender! Diffuse it quite frequently with Egyptian Geranium for sleeping at night. Love this scent - beautiful and relaxing!
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2489,4.9 out of 2203,my sister like the scent but maybe it isn't for me. it's stronger than I thought when paired with carrier oils.
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2490,4.9 out of 2204,We love this lavender oil. It smells so good and fresh by itself or mixed in the diffuser or with a carrier oil. We use it a lot!
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2491,4.9 out of 2205,He wants it on every little bite and scrape. He likes it in his diffuser and because it's kid safe I feel good about him using it so often.
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2492,4.9 out of 2206,I have 3 children 4 and under and this is one of my go-to oils to keep the peace in the house. Honeslty you cant go wrong.
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2493,4.9 out of 2207,I use this specifically for bug bites and stings. It's the overall best for everything oil. Kind of like windex on my big fat greek wedding.
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2494,4.9 out of 2208,I love this oil! It's great for relaxation. It soothes sunburns! It is one of my favorites and I can't live without it!
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2495,4.9 out of 2209,I am not a fan in general of lavender but the Plant Therapy brand is very pure smelling. My kids love it and it calms them so that's a good thing.
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2496,4.9 out of 2210,I love this oil. It is one of my all time favorites and a staple in our home. Very versatile. The larger bottles are a necessity!
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2497,4.9 out of 2211,Smells divine! I apply it with a drop of rose absolute and younger Glo oil every night. Skin looks fabulous in the morning.
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2498,4.9 out of 2212,I love diffusing lavender at night and put a few drops on my wool dryer balls to make my laundry smell lovely!
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2499,4.9 out of 2213,I go through lavender so much that my husband finally told me to by a bigger bottle. The 30 ml lasts us a couple of months.
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2500,4.9 out of 2214,I diffuse lavender before my sons naptime and before bedtime. Smells like we are laying in a field of lavender flowers! So sweet.
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2501,4.9 out of 2215,I just love this oil and its versatility. I use it daily for restful sleep air freshener and in my laundry. Smells great not overwhelming.
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2502,4.9 out of 2216,I find this to be so relaxing in the evenings when I'm trying to go to sleep. It has helped with the insomnia I get sometimes.
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=2503,4.9 out of 2217,"It doesn't get better than this! Lavender has been a bit of an acquired taste for me, but this is fresh and clean. I love it!"
